,id,track,artist,genre,year,bpm,energy,danceability,loudness,liveness,valence,track_length,acousticness,speechiness,popularity
60,684,Perfect,Ed Sheeran,pop,2017,95,45,60,-6,11,17,263,16,2,87
61,684,Perfect,Ed Sheeran,pop,2017,95,45,60,-6,11,17,263,16,2,87
62,684,Perfect,Ed Sheeran,pop,2017,95,45,60,-6,11,17,263,16,2,87
63,684,Perfect,Ed Sheeran,pop,2017,95,45,60,-6,11,17,263,16,2,87
64,684,Perfect,Ed Sheeran,pop,2017,95,45,60,-6,11,17,263,16,2,87
65,684,Perfect,Ed Sheeran,pop,2017,95,45,60,-6,11,17,263,16,2,87
66,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
67,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
68,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
69,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
70,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
71,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
72,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
73,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
74,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
75,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
76,688,Shape of You,Ed Sheeran,pop,2017,96,65,83,-3,9,93,234,58,8,87
85,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
86,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
87,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
88,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
89,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
90,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
91,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
92,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
93,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
94,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
95,530,All of Me,John Legend,neo mellow,2013,120,26,42,-7,13,33,270,92,3,86
96,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
97,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
98,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
99,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
100,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
101,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
102,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
103,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
104,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
105,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
106,707,Thunder,Imagine Dragons,modern rock,2017,168,82,61,-5,15,29,187,1,4,86
107,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
108,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
109,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
110,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
111,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
112,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
113,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
114,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
115,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
116,775,One Kiss (with Dua Lipa),Calvin Harris,dance pop,2018,124,86,79,-3,8,59,215,4,11,86
117,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
118,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
119,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
120,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
121,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
122,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
123,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
124,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
125,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
126,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
127,523,Wake Me Up,Avicii,big room,2013,124,78,53,-6,16,64,247,0,5,85
128,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
129,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
130,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
131,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
132,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
133,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
134,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
135,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
136,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
137,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
138,618,The Less I Know The Better,Tame Impala,australian psych,2015,117,74,64,-4,17,79,216,1,3,85
139,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
140,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
141,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
142,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
143,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
144,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
145,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
146,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
147,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
148,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
149,752,Someone You Loved,Lewis Capaldi,pop,2018,110,41,50,-6,11,45,182,75,3,85
153,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
154,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
155,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
156,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
157,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
158,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
159,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
160,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
161,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
162,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
163,785,Last Christmas,Wham!,dance rock,2019,108,58,74,-9,18,94,265,19,3,85
164,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
165,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
166,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
167,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
168,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
169,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
170,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
171,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
172,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
173,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
174,418,Christmas Lights,Coldplay,permanent wave,2010,131,42,31,-9,8,24,242,13,3,84
175,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
176,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
177,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
178,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
179,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
180,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
181,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
182,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
183,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
184,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
185,462,Pumped Up Kicks,Foster The People,indie pop,2011,128,71,73,-6,10,97,240,14,3,84
186,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
187,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
188,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
189,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
190,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
191,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
192,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
193,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
194,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
195,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
196,566,Thinking out Loud,Ed Sheeran,pop,2014,79,45,78,-6,18,59,282,47,3,84
197,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
198,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
199,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
200,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
201,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
202,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
203,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
204,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
205,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
206,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
207,578,Photograph,Ed Sheeran,pop,2014,108,38,61,-10,10,20,259,61,5,84
208,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
209,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
210,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
211,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
212,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
213,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
214,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
215,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
216,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
217,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
218,592,Stay With Me,Sam Smith,pop,2014,84,42,42,-6,11,18,173,59,4,84
219,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
220,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
221,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
222,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
223,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
224,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
225,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
226,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
227,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
228,706,Something Just Like This,The Chainsmokers,electropop,2017,103,64,62,-7,16,45,247,5,3,84
